uid,sid
9575,276
9403,3
9403,11
9403,15
9403,25
9403,41
9403,43
9403,293
9403,62
9403,70
9403,73
9403,74
9403,75
9403,85
9403,86
9403,91
9403,95
9403,306
9403,115
9403,126
9403,143
9403,148
9403,151
9403,159
9403,333
9403,171
9403,175
9403,339
9403,341
9403,189
9403,219
9403,502
9403,261
9403,549
9403,554
5372,12
5372,303
5372,314
5372,207
5372,243
5372,549
5372,554
7529,12
7529,38
7529,45
7529,293
7529,59
7529,62
7529,70
7529,84
7529,85
7529,115
7529,126
7529,128
7529,139
7529,159
7529,325
7529,168
7529,339
7529,387
7529,261
7529,273
7529,537
7529,544
7529,276
7529,549
4210,62
4210,75
4210,104
4210,341
4210,223
7454,75
7454,81
7454,184
7454,190
4177,3
4177,101
4177,165
4177,261
4633,15
4633,82
4633,167
4633,230
5252,5
5252,70
5252,75
5252,165
5252,261
8006,62
8006,91
8006,231
8006,549
8130,306
8130,339
8130,230
4,21
4,62
4,87
4,235
149,25
149,148
149,537
8386,168
8386,212
8386,513
9647,82
9647,106
9647,128
4281,14
4281,24
4281,74
4281,261
3232,139
3232,276
1452,5
1452,62
1452,99
1452,148
1452,277
8639,2
8639,15
8639,45
8639,48
8639,71
8639,75
8639,76
8639,159
8639,333
8639,168
8639,230
8639,243
8639,261
737,12
737,71
737,86
737,115
737,143
737,159
737,165
737,231
737,544
8216,6
8216,261
2203,15
2203,74
2203,81
2203,82
2203,590
7995,159
7995,168
7995,339
7995,273
8117,3
8117,11
8117,281
8117,16
8117,70
8117,115
8117,537
8117,546
2005,175
2005,184
2005,273
2005,537
1773,38
1773,261
1773,276
3916,84
3916,231
3916,537
58,74
58,212
8943,41
8943,62
8943,306
8943,422
8943,537
7616,24
7616,243
7616,537
4499,13
4499,15
4499,38
4499,48
4499,62
4499,74
4499,75
4499,81
4499,84
4499,97
4499,143
4499,148
4499,159
4499,333
4499,175
4499,190
4499,261
4499,513
4499,272
4499,273
4499,537
4499,546
807,75
807,95
807,115
807,159
807,261
807,272
8708,15
8708,70
8708,81
8708,82
8708,121
8708,168
8708,212
8708,261
8708,537
8708,544
5652,16
5652,45
5652,139
530,281
530,16
530,148
8438,3
8438,25
8438,70
8438,303
8438,148
8438,549
980,3
980,15
980,24
980,38
980,74
980,81
980,99
980,121
980,213
980,387
980,261
7458,15
7458,74
7458,76
7458,81
7458,168
7458,339
7458,273
8947,5
8947,168
8947,273
8947,277
7630,41
7630,87
7630,314
7630,126
7630,130
7630,213
7630,235
7630,502
7630,261
7630,546
3631,168
3631,273
3631,537
2521,45
2521,75
2521,76
2521,99
2521,126
2521,339
2521,544
2521,549
5356,5
5356,281
5356,126
5356,139
5356,168
5356,276
8183,15
8183,38
8183,75
8183,76
8183,106
8183,126
8183,130
8183,230
8183,261
9456,306
9456,128
9456,422
2313,5
2313,14
2313,38
2313,70
2313,168
2313,230
2777,84
2777,190
2777,207
2777,273
6950,74
6950,75
6950,84
6950,121
7200,5
7200,21
7200,62
7200,70
7200,126
7200,128
7200,261
8739,11
8739,12
8739,15
8739,65
8739,81
8739,159
3233,62
3233,70
3233,148
3233,261
3233,273
3233,537
4607,13
4607,272
8071,59
8071,276
2461,15
2461,81
2461,82
3260,82
3260,99
3260,277
2006,293
2006,303
2006,159
2006,168
3794,3
3794,14
3794,21
3794,62
3794,70
3794,99
3794,106
3794,159
3794,168
3794,387
3794,230
3794,231
3794,261
3794,273
3794,276
5172,2
5172,3
5172,5
5172,6
5172,11
5172,13
5172,281
5172,14
5172,15
5172,16
5172,20
5172,24
5172,25
5172,38
5172,41
5172,45
5172,48
5172,50
5172,293
5172,59
5172,62
5172,65
5172,70
5172,71
5172,74
5172,75
5172,76
5172,81
5172,82
5172,86
5172,87
5172,95
5172,97
5172,99
5172,101
5172,104
5172,306
5172,106
5172,111
5172,115
5172,126
5172,128
5172,130
5172,139
5172,143
5172,148
5172,151
5172,321
5172,157
5172,159
5172,325
5172,165
5172,168
5172,171
5172,175
5172,184
5172,190
5172,207
5172,213
5172,230
5172,231
5172,235
5172,422
5172,261
5172,513
5172,272
5172,273
5172,537
5172,544
5172,546
5172,276
5172,549
5172,554
2904,5
2904,21
2904,81
2904,121
2904,341
2904,235
2904,422
2904,546
8176,84
8176,86
8176,139
8176,273
8176,537
8176,546
5704,82
5704,276
4859,43
4859,167
4859,243
4859,261
4859,277
4214,15
4214,76
4214,81
4214,184
4214,190
4214,513
4214,537
4214,277
1140,48
1140,537
744,84
2975,87
2975,230
2975,261
3812,75
3812,76
3812,81
3812,261
3812,513
1729,293
1729,133
1850,159
1850,207
1850,243
1850,273
1850,546
4493,3
4493,5
4493,11
4493,15
4493,21
4493,45
4493,62
4493,70
4493,74
4493,75
4493,76
4493,81
4493,85
4493,97
4493,99
4493,101
4493,121
4493,126
4493,128
4493,130
4493,133
4493,139
4493,143
4493,321
4493,159
4493,325
4493,165
4493,168
4493,175
4493,189
4493,212
4493,213
4493,387
4493,422
4493,261
4493,513
4493,273
4493,544
4493,546
4493,277
4493,549
8955,84
8955,148
8955,151
8955,190
9505,159
9505,387
7283,293
7283,59
7283,84
7283,171
204,75
204,76
204,126
204,805
3013,5
3013,62
3013,111
3013,126
3013,168
3013,341
3811,11
3811,74
3811,75
3811,81
3811,82
3811,321
3811,333
3811,502
3811,261
3811,805
3811,537
3811,590
427,5
427,6
427,43
427,293
427,62
427,76
427,82
427,87
427,111
427,168
427,213
427,277
713,11
713,20
713,21
713,25
713,41
713,45
713,293
713,62
713,84
713,314
713,325
713,333
713,341
713,197
713,235
713,261
713,273
713,546
713,549
8419,74
8419,159
8419,339
8419,549
8535,207
8064,65
8064,86
8064,148
8064,184
8064,190
8064,537
2467,15
2467,41
2467,48
2467,74
2467,128
9294,15
9294,45
9294,62
9294,325
9294,168
9294,230
9294,261
9294,546
7346,5
7346,6
7346,62
7346,87
7346,314
1448,15
1448,38
1448,293
1448,59
1448,95
1448,106
1448,333
1448,549
6311,75
6311,76
6311,84
6311,261
6311,273
6162,15
6162,74
6162,75
6162,76
6162,81
6162,261
8883,25
8883,175
5911,70
5911,276
6984,6
6984,12
6984,45
6984,71
6984,82
6984,86
6984,303
6984,128
6984,133
6984,165
6984,184
6984,387
6984,219
6984,502
6984,273
1589,45
1589,325
1589,261
3289,14
3289,75
3289,261
3289,513
7595,71
7595,168
7595,339
4775,5
4775,62
4775,87
4775,537
4775,549
4775,554
5388,15
5388,43
5388,75
5388,159
5388,261
8265,25
8265,148
8265,546
9894,75
9894,243
284,5
284,62
284,276
284,277
3191,25
3191,73
3191,84
4505,12
4505,13
4505,45
4505,293
4505,65
4505,70
4505,91
4505,97
4505,115
4505,314
4505,325
4505,168
4505,230
4505,261
4505,276
4505,554
6956,25
6956,148
6956,537
9000,74
9000,81
9000,159
9000,272
5394,5
5394,15
5394,99
5394,261
5394,537
859,84
859,387
859,261
187,13
187,38
187,48
187,59
187,62
187,70
187,554
214,62
214,87
214,111
214,126
214,128
214,168
214,261
9426,25
9426,306
9426,314
9426,537
5462,45
5462,314
5462,130
3829,12
3829,45
3829,71
3829,207
3829,261
5010,2
5010,3
5010,5
5010,6
5010,11
5010,12
5010,13
5010,15
5010,16
5010,20
5010,21
5010,25
5010,32
5010,38
5010,41
5010,43
5010,48
5010,293
5010,59
5010,62
5010,70
5010,71
5010,74
5010,75
5010,76
5010,81
5010,82
5010,84
5010,86
5010,87
5010,95
5010,97
5010,99
5010,306
5010,106
5010,111
5010,115
5010,126
5010,128
5010,130
5010,133
5010,148
5010,159
5010,165
5010,167
5010,168
5010,171
5010,175
5010,341
5010,197
5010,213
5010,387
5010,235
5010,422
5010,261
5010,805
5010,513
5010,272
5010,273
5010,537
5010,546
5010,277
5010,549
5012,62
5012,75
5012,159
5012,261
593,3
593,5
593,6
593,11
593,13
593,14
593,15
593,20
593,21
593,24
593,25
593,38
593,45
593,50
593,293
593,59
593,62
593,70
593,71
593,73
593,74
593,75
593,76
593,81
593,82
593,84
593,86
593,87
593,91
593,303
593,95
593,97
593,101
593,306
593,111
593,115
593,314
593,126
593,128
593,130
593,133
593,143
593,148
593,151
593,321
593,157
593,159
593,165
593,168
593,175
593,184
593,189
593,190
593,207
593,212
593,213
593,387
593,223
593,230
593,231
593,235
593,243
593,261
593,513
593,273
593,546
593,276
593,277
593,549
593,590
593,554
2253,3
2253,12
2253,25
2253,45
2253,303
2253,314
2253,261
2253,537
2253,549
3294,45
3294,65
3294,70
3294,82
3294,91
3294,148
3294,230
3294,261
3294,272
3294,276
6138,82
6138,99
6138,549
2892,15
2892,62
2892,87
2892,95
2892,546
5218,303
5218,99
5218,101
5218,537
5218,549
8824,99
8824,168
8824,339
8824,537
8824,549
6104,25
6104,41
6104,148
6104,546
8372,11
8372,281
8372,76
8372,168
8372,171
8372,546
6992,15
6992,70
6992,546
6816,168
6816,339
6816,549
1318,5
1318,6
1318,41
1318,43
1318,50
1318,59
1318,62
1318,65
1318,71
1318,82
1318,87
1318,95
1318,97
1318,306
1318,106
1318,111
1318,157
1318,168
1318,341
1318,212
1318,235
1318,261
1318,549
1318,590
1318,554
9848,43
9848,82
9848,106
9848,261
9848,277
1186,5
1186,13
1186,281
1186,20
1186,21
1186,25
1186,32
1186,38
1186,41
1186,43
1186,45
1186,293
1186,62
1186,65
1186,70
1186,71
1186,74
1186,75
1186,81
1186,82
1186,87
1186,95
1186,99
1186,101
1186,111
1186,121
1186,126
1186,130
1186,139
1186,143
1186,148
1186,157
1186,159
1186,165
1186,167
1186,168
1186,171
1186,175
1186,339
1186,189
1186,190
1186,197
1186,213
1186,231
1186,235
1186,422
1186,243
1186,261
1186,513
1186,273
1186,537
1186,544
1186,276
1186,277
1186,549
1186,590
8664,2
8664,16
8664,70
8664,82
8664,219
8664,272
8664,277
9763,13
9763,261
9763,273
4846,25
4846,143
4846,261
4846,537
1223,25
1223,38
1223,62
1223,70
1223,81
1223,87
1223,314
1223,143
1223,148
1223,168
1223,171
1223,184
1223,805
1223,513
1223,277
5712,15
5712,41
5712,62
5712,74
5712,81
5712,128
5712,157
5712,159
5712,339
5712,341
5712,261
5712,513
5712,546
7446,3
7446,15
7446,75
7446,76
7446,175
7446,805
3073,6
3073,62
3073,87
3073,133
6098,5
6098,20
6098,168
6098,261
5303,281
5303,24
5303,303
5303,159
9351,75
9351,243
8443,84
8443,546
25,5
25,50
25,62
25,76
25,81
25,87
25,306
25,111
25,128
25,165
25,168
25,175
25,277
25,549
8647,43
8647,45
8647,62
8647,168
8647,189
8647,273
8647,276
8647,277
8647,549
8190,3
8190,11
8190,13
8190,25
8190,41
8190,62
8190,86
8190,87
8190,111
8190,314
8190,157
8190,230
8190,243
8190,261
8190,546
8190,549
4489,71
4489,87
4489,303
4489,99
4489,321
4489,168
4489,189
4489,261
5833,48
5833,76
5833,81
5833,549
2931,5
2931,62
2931,65
2931,70
2931,81
2931,86
2931,126
2931,207
2931,230
2931,502
2931,805
2931,513
2931,276
2931,277
8411,62
8411,84
8411,87
8411,273
8411,537
2269,75
2269,82
2269,97
2269,99
2269,121
2269,165
2269,261
2269,546
6499,21
6499,38
6499,41
6499,70
6499,74
6499,75
6499,76
6499,95
6499,106
6499,128
6499,139
6499,159
6499,165
6499,333
6499,168
6499,175
6499,230
6499,261
6499,273
6499,549
9507,15
9507,48
9507,261
5585,168
5585,261
5585,272
5585,276
7251,15
7251,50
7251,81
7251,213
7251,513
7251,537
7251,546
4008,11
4008,75
4008,84
4008,261
4008,273
1337,62
1337,75
1337,104
1337,189
1337,261
7354,75
7354,148
7354,502
7354,261
7354,273
7354,276
9298,3
9298,106
9298,333
9298,273
9298,554
4450,14
4450,62
4450,76
4450,81
4450,82
4450,87
4450,165
4062,48
4062,62
4062,70
4062,75
4062,76
4062,81
4062,99
4062,235
4062,261
4062,805
4062,513
4062,272
4062,277
3012,11
3012,59
3012,62
3012,87
3012,165
3012,175
3012,341
3012,546
2099,62
2099,306
2099,111
4687,15
4687,76
4687,81
4687,190
4687,537
4687,277
8644,24
8644,303
8644,167
8644,546
2799,5
2799,168
8681,5
8681,25
8681,293
8681,71
8681,84
8681,86
8681,97
8681,121
8681,126
8681,133
8681,159
8681,168
8681,212
8681,230
8681,261
8681,273
8681,537
8681,546
7658,303
7658,230
9091,5
9091,20
9091,41
9091,48
9091,62
9091,71
9091,99
9091,111
9091,235
9091,554
1833,25
1833,38
1833,303
1833,314
1833,139
1833,159
1833,168
1833,339
1833,261
1833,276
760,25
760,41
760,43
760,71
760,303
760,106
760,126
760,128
760,130
760,143
760,165
760,167
760,213
760,223
760,261
760,277
2951,25
2951,62
2951,86
2951,303
2951,157
2951,546
9302,261
9302,513
9302,272
9302,277
4681,15
4681,82
4681,261
4681,276
2670,62
2670,75
2670,126
2670,159
2670,165
2670,168
2670,219
2670,223
2670,273
4351,62
4351,71
4351,148
4351,168
4302,184
4302,387
4302,261
4302,273
8600,14
8600,139
8600,168
8509,76
8509,81
8509,121
8695,5
8695,14
8695,25
8695,38
8695,62
8695,70
8695,76
8695,87
8695,303
8695,99
8695,106
8695,115
8695,126
8695,128
8695,148
8695,159
8695,165
8695,168
8695,341
8695,189
8695,261
8695,273
8695,277
8695,549
2846,3
2846,5
2846,38
2846,62
2846,165
2846,537
491,3
491,38
491,85
491,86
491,554
7713,5
7713,11
7713,25
7713,62
517,45
517,325
517,243
7077,3
7077,15
7077,38
7077,70
7077,75
7077,82
7077,99
7077,126
7077,261
7077,277
3254,62
3254,87
3254,157
3254,175
3254,213
3254,502
2858,15
2858,212
2858,261
2858,273
8027,5
8027,281
8027,14
8027,15
8027,24
8027,38
8027,45
8027,62
8027,70
8027,84
8027,87
8027,91
8027,306
8027,314
8027,148
8027,151
8027,159
8027,189
8027,197
8027,212
8027,230
8027,231
8027,546
8027,276
8027,549
198,38
198,59
198,62
198,70
198,314
198,549
3237,25
3237,45
3237,74
3237,75
3237,76
3237,81
3237,82
3237,121
3237,168
3237,212
3237,261
6993,15
6993,76
6993,81
6993,82
6993,805
904,70
904,546
1526,84
1526,130
1526,148
1526,212
1526,261
1526,549
5511,2
5511,13
5511,15
5511,24
5511,41
5511,62
5511,70
5511,71
5511,75
5511,76
5511,82
5511,91
5511,95
5511,126
5511,128
5511,165
5511,175
5511,276
5511,549
7565,293
7565,81
7565,86
7565,513
7565,273
7565,276
7565,554
6715,3
6715,21
6715,554
77,139
77,168
77,339
4473,159
4473,165
4473,273
9779,25
9779,41
9779,148
9779,546
4900,25
4900,70
4900,81
4900,306
4900,106
4900,341
4900,546
4900,276
4900,277
1481,15
1481,74
1481,75
1481,76
1481,128
1481,190
1481,387
1481,273
1481,277
8202,167
8202,223
8202,422
7237,45
7237,106
7237,126
7237,321
7237,537
4063,32
4063,75
4063,84
4063,502
4063,273
8242,5
8242,43
8242,130
8242,159
8242,168
8242,230
1006,45
1006,97
1006,546
2726,15
2726,73
2726,546
2726,276
4698,3
4698,86
4698,303
4698,314
4698,148
4698,333
4698,168
4698,189
4698,213
4698,546
4698,554
5173,159
5173,168
5173,261
5173,273
7004,2
7004,5
7004,6
7004,12
7004,281
7004,14
7004,16
7004,25
7004,38
7004,50
7004,62
7004,70
7004,74
7004,75
7004,81
7004,82
7004,84
7004,85
7004,87
7004,95
7004,121
7004,128
7004,133
7004,148
7004,151
7004,159
7004,165
7004,168
7004,175
7004,230
7004,231
7004,261
7004,546
7004,549
6484,41
6484,50
6484,175
1580,81
1580,82
1580,126
5247,25
5247,43
5247,75
5247,128
5247,546
395,15
395,21
395,38
395,45
395,50
395,71
395,106
395,126
395,130
395,325
395,213
395,235
395,273
395,537
395,276
395,549
6973,25
6973,148
6973,261
8916,167
8916,261
8916,272
7591,12
7591,13
7591,84
5563,73
5563,321
5563,159
5563,261
5563,537
6248,143
6248,272
6248,537
1557,84
1557,86
1557,133
1557,546
8357,2
8357,3
8357,5
8357,6
8357,281
8357,25
8357,43
8357,45
8357,48
8357,50
8357,59
8357,62
8357,70
8357,74
8357,75
8357,85
8357,87
8357,95
8357,97
8357,306
8357,106
8357,111
8357,126
8357,130
8357,143
8357,148
8357,159
8357,165
8357,168
8357,175
8357,197
8357,213
8357,230
8357,231
8357,235
8357,261
8357,276
8357,277
8357,549
7275,87
7275,106
7275,212
445,281
445,24
445,25
445,45
445,73
445,75
445,81
445,86
445,325
445,168
445,184
445,190
445,230
445,277
445,549
8225,143
8225,159
8225,261
3083,59
3083,62
3083,65
3083,76
3083,87
3083,111
3083,157
3083,165
3083,168
3083,230
3083,549
7342,5
7342,130
7342,235
7048,70
7048,276
7048,549
5068,115
5068,219
5068,243
7500,24
7500,38
7500,41
7500,48
7500,293
7500,59
7500,62
7500,70
7500,71
7500,74
7500,314
7500,128
7500,143
7500,168
7500,189
7500,235
7500,261
7500,276
7500,549
2243,41
2243,513
529,38
529,70
529,549
2564,293
2564,104
892,3
892,261
892,277
3059,71
3059,212
3059,273
3059,546
190,50
190,62
190,99
2674,6
2674,13
2674,62
2674,70
2674,71
2674,85
2674,168
2135,24
2135,74
2135,84
2135,303
2135,128
2135,148
2135,333
2135,223
2135,273
2135,549
3974,5
3974,62
3974,73
3974,213
3974,223
6102,25
6102,62
6102,75
6102,106
6102,549
5542,76
5542,81
5542,805
5542,513
5542,277
2019,75
2019,76
2019,81
2019,121
653,38
653,70
653,85
653,230
653,590
5086,106
5086,128
6786,73
6786,133
6786,230
7739,549
8685,21
8685,62
8685,171
8685,261
1046,230
2368,6
2368,14
2368,41
2368,43
2368,48
2368,50
2368,62
2368,71
2368,74
2368,87
2368,303
2368,314
2368,126
2368,157
2368,165
2368,168
2381,20
2381,70
5345,115
5345,157
5345,207
5345,261
2513,106
2513,261
2513,549
7257,97
7257,341
6347,16
6347,62
6347,70
6347,75
6347,101
6347,128
6347,276
6347,549
6347,554
4625,59
4625,85
4625,133
4625,235
4625,276
8487,75
8487,84
8487,86
8487,213
8487,261
6520,5
6520,6
6520,45
6520,70
6520,261
5785,74
5785,76
5785,81
5785,805
8330,74
8330,84
8330,167
8330,190
8330,273
8330,549
7539,75
7539,76
7539,81
7539,121
7539,165
7539,549
781,25
781,126
781,139
9562,84
9562,86
9562,148
9562,546
2664,82
2664,314
2664,148
2664,151
2664,159
2664,165
2664,223
2664,261
7027,387
7027,223
7027,546
2035,148
2035,546
5148,293
5148,86
5148,303
5148,272
5148,273
4793,20
4793,38
4793,62
4793,175
8001,126
8001,261
2080,143
2080,167
2080,189
2080,223
955,2
955,5
955,15
955,38
955,41
955,45
955,50
955,59
955,65
955,74
955,75
955,81
955,87
955,97
955,106
955,128
955,130
955,159
955,168
955,213
955,235
955,422
955,546
955,276
955,277
955,549
824,143
824,190
824,231
824,261
824,273
357,86
357,167
357,387
652,84
652,261
652,273
595,6
595,130
595,159
595,207
4632,11
4632,38
4632,128
583,99
583,261
583,513
3359,5
3359,62
3359,230
8061,45
8061,325
8061,273
8061,549
4512,20
4512,99
4512,111
4512,139
4512,159
4512,168
4512,339
4512,235
4512,261
4512,546
4165,86
4165,148
4165,502
645,189
645,230
7592,126
7592,168
7592,339
7592,261
8079,50
8079,293
8079,62
8079,70
8079,74
8079,76
8079,81
8079,303
8079,99
8079,121
8079,223
8079,422
2822,2
2822,3
2822,293
2822,59
2822,75
2822,549
2822,554
3556,62
3556,75
3556,81
3556,111
3556,341
3556,277
8394,14
8394,128
2680,2
2680,45
2680,325
2680,333
2680,537
725,13
725,81
725,243
725,805
725,549
7122,5
7122,281
7122,25
7122,59
7122,62
7122,168
7122,339
1604,128
1604,422
1604,549
7067,171
7067,197
7067,546
9524,41
9524,74
9524,306
9524,139
9524,159
9524,261
9524,549
1821,5
1821,20
1821,148
1821,159
1821,168
1821,197
1821,261
1821,549
614,86
614,143
614,184
614,549
7620,3
7620,6
7620,38
7620,41
7620,62
7620,70
7620,73
7620,87
7620,91
7620,111
7620,133
7620,171
7620,243
7620,276
7620,549
3164,11
3164,243
3164,554
6613,151
6613,165
6613,189
6613,219
6613,261
2980,5
2980,6
2980,20
2980,25
2980,293
2980,62
2980,70
2980,74
2980,76
2980,81
2980,84
2980,86
2980,99
2980,143
2980,184
2980,190
2980,422
2980,261
2980,273
2980,277
2980,549
4094,6
4094,62
4094,71
4094,73
4094,133
4094,168
4094,212
4094,546
4094,549
4285,62
4285,277
4285,549
1213,45
1213,325
1213,261
7307,6
7307,273
1535,41
1535,272
9522,84
3861,5
3861,50
6419,5
6419,20
6419,130
6419,549
6955,74
6955,81
6955,422
5949,21
5949,230
4050,11
4050,21
4050,70
4050,75
4050,84
4050,133
4050,148
4050,159
4050,189
4050,235
4050,805
4050,273
4050,546
4050,276
4050,549
4050,590
4050,554
7204,74
7204,76
7204,81
7204,82
7204,306
7204,121
8297,2
8297,5
8297,20
8297,24
8297,25
8297,38
8297,41
8297,45
8297,48
8297,293
8297,59
8297,62
8297,70
8297,71
8297,74
8297,85
8297,86
8297,87
8297,99
8297,111
8297,126
8297,128
8297,130
8297,165
8297,167
8297,171
8297,175
8297,189
8297,213
8297,223
8297,422
8297,243
8297,261
8297,272
8297,273
8297,276
8297,549
8297,590
4548,59
4548,62
4548,74
4548,81
4548,82
4548,159
4548,168
4548,261
4548,276
4548,549
4548,554
6722,3
6722,25
6722,303
6722,314
2533,74
2533,99
9852,13
9852,25
9852,84
9852,86
9852,133
9852,273
2021,143
2021,168
9367,5
9367,6
9367,62
8957,213
8957,276
8957,549
625,13
625,70
625,74
625,99
625,212
625,272
9772,261
9772,546
9772,549
6933,6
6933,24
6933,62
6933,74
6933,97
6933,306
6933,128
6933,321
6933,549
9642,3
9642,549
4449,21
4449,70
4449,106
4449,339
4449,261
4449,549
4711,45
4711,293
4711,86
4711,549
7484,15
7484,21
7484,261
7484,272
8308,62
8308,75
8308,87
8308,165
8308,230
8308,276
1896,3
1896,75
1896,84
1896,143
1896,273
1896,554
5440,3
5440,5
5440,6
5440,21
5440,45
5440,293
5440,62
5440,74
5440,76
5440,81
5440,84
5440,91
5440,303
5440,97
5440,99
5440,121
5440,128
5440,130
5440,148
5440,157
5440,167
5440,168
5440,339
5440,341
5440,197
5440,230
5440,235
5440,422
5440,243
5440,261
5440,546
5440,276
5440,277
5440,549
4258,2
4258,11
4258,12
4258,207
5202,62
5202,126
2136,62
2136,157
9352,45
9352,84
9352,387
9352,554
4669,3
4669,25
4669,303
4669,314
7519,126
7519,159
7519,168
7519,339
3301,75
3301,81
3301,121
3301,805
3301,549
7568,281
7568,24
7568,277
7568,549
7221,5
7221,6
7221,11
7221,281
7221,16
7221,25
7221,32
7221,38
7221,41
7221,43
7221,45
7221,59
7221,62
7221,70
7221,73
7221,75
7221,81
7221,84
7221,86
7221,303
7221,99
7221,101
7221,111
7221,126
7221,130
7221,143
7221,148
7221,321
7221,159
7221,325
7221,165
7221,168
7221,184
7221,189
7221,190
7221,213
7221,387
7221,223
7221,231
7221,235
7221,261
7221,273
7221,537
7221,276
7221,277
7221,549
7221,554
3691,25
3691,73
3691,84
3691,133
3236,65
3236,321
4693,13
4693,82
4693,168
4693,212
8645,165
8645,184
8645,207
8645,549
9263,5
9263,6
9263,41
9263,50
9263,59
9263,75
9263,87
9263,95
9263,128
9263,165
9263,333
9263,168
9263,171
9263,175
9263,223
9263,235
9263,261
9263,549
3293,62
3293,99
3293,121
3293,277
3293,549
8931,3
8931,38
8931,59
8931,62
8931,70
8931,303
8931,104
8931,168
8931,212
8931,261
8931,537
8931,549
37,84
37,231
37,273
37,549
7759,70
7759,85
7759,549
3036,14
3036,84
3036,97
3036,148
3036,277
3036,549
3873,45
3873,76
3873,81
3873,230
7440,84
7440,306
7440,148
7440,197
7440,261
7440,549
9518,20
9518,21
9518,99
9518,261
9518,549
690,5
690,212
246,5
246,6
246,62
246,87
246,111
246,157
246,261
7340,41
7340,50
7340,75
7340,81
3973,15
3973,168
3973,261
908,273
250,62
250,71
250,75
250,148
250,213
250,502
250,544
1352,75
1352,81
1352,165
1352,805
1352,537
8180,25
8180,62
8180,115
6270,5
6270,11
6270,14
6270,21
6270,43
6270,293
6270,62
6270,70
6270,75
6270,76
6270,81
6270,91
6270,121
6270,126
6270,151
6270,341
6270,213
6270,235
6270,502
6270,261
6270,276
6270,277
6270,549
7266,45
7266,126
7266,325
7266,549
6175,41
6175,74
6175,86
6175,115
6175,128
6175,139
6175,165
6175,175
6175,341
6175,243
6175,261
6175,276
6175,549
5184,13
5184,14
5184,293
5184,74
5184,75
5184,76
5184,81
5184,82
5184,97
5184,99
5184,165
5184,184
5184,190
5184,231
5184,261
5184,513
5184,537
5184,277
5184,549
6540,13
6540,45
6540,99
6540,165
6540,549
811,3
811,5
811,20
811,276
811,554
5417,12
5417,70
5417,91
5417,171
5417,549
9824,74
9824,75
9824,81
9824,84
9824,86
9824,126
9824,159
9824,168
9824,273
9824,549
5549,86
5549,148
5549,502
255,81
255,805
255,513
255,546
255,549
3746,21
3746,75
3746,99
3746,111
3746,235
3746,261
5843,97
5843,159
5843,168
5843,387
5843,549
273,41
273,81
273,130
273,212
273,273
3810,115
3810,314
3810,157
3810,537
3810,549
5780,75
5780,82
5780,121
5780,126
5780,549
8235,62
8235,73
8235,148
8515,5
8515,62
8515,87
8515,306
8515,111
8515,207
8515,235
8515,549
1440,293
1440,70
1440,303
1440,314
1440,148
1440,151
1440,197
9862,171
9862,189
9862,223
9862,549
9862,554
7125,75
7125,184
7125,190
7125,546
966,74
966,81
966,277
4110,165
4110,554
1190,5
1190,6
1190,50
1190,293
1190,71
1190,82
1190,168
1190,175
1190,213
1190,261
1190,549
5316,5
5316,6
5316,50
5316,62
5316,87
5316,111
5316,230
3275,12
3275,25
3275,43
3275,45
3275,70
3275,71
3275,75
3275,76
3275,81
3275,87
3275,101
3275,106
3275,121
3275,126
3275,151
3275,341
3275,197
3275,230
3275,261
3275,513
3275,272
3275,549
2511,38
2511,70
2511,97
2511,148
2511,165
2511,502
2511,276
2511,549
4615,38
4615,184
4615,219
4615,549
3007,99
380,293
380,62
1657,45
1657,62
1657,65
1657,82
1657,128
1657,157
675,76
675,805
5150,75
5150,76
5150,81
5150,513
6939,50
6939,189
6939,276
2383,74
2383,81
2383,167
2383,243
2383,513
2326,5
2326,38
2326,62
2326,70
2326,87
2326,314
2326,148
2326,276
7090,84
7090,133
7090,190
7090,549
434,128
434,168
434,422
434,261
8257,5
8257,11
8257,38
8257,62
8257,70
8257,74
8257,168
8257,189
8257,261
8257,276
8257,277
5299,387
7460,5
4983,38
4983,59
4983,62
4983,70
4983,75
4983,306
4983,106
4983,111
4983,341
4983,189
4983,230
4983,546
4983,276
9818,24
9818,45
9818,99
9818,111
9818,121
9818,321
9818,159
9818,213
9818,546
9818,549
6143,5
6143,62
6143,71
6143,87
6143,95
6143,111
6143,321
6143,189
6143,207
6143,230
6143,235
5921,2
5921,75
5921,76
5921,303
5921,261
5921,537
5921,549
3558,38
3558,48
3558,74
3558,75
3558,76
3558,81
3558,121
3558,277
3295,25
3295,314
3295,189
278,2
278,11
278,13
278,20
278,48
278,50
278,62
278,82
278,87
278,121
278,168
278,235
278,277
278,549
9472,230
738,75
738,76
738,805
738,277
5571,86
5571,549
4003,62
4003,87
4003,422
4003,549
1932,76
1932,81
1932,82
1932,549
6808,43
6808,139
6808,168
6808,261
6808,549
650,20
650,25
650,62
650,74
650,75
650,87
650,111
650,139
650,148
650,325
650,189
650,422
650,513
650,549
2052,25
2052,32
2052,62
2052,71
2052,75
2052,76
2052,303
2052,106
2052,128
2052,148
2052,321
2052,537
2052,544
2052,276
2052,277
2052,549
6935,11
6935,84
6935,148
6935,273
6935,549
5711,281
5711,86
5711,303
5711,126
5711,277
5711,549
8050,143
8050,184
8050,190
8050,223
8050,549
2783,38
2783,81
2783,101
2783,306
2783,121
2783,341
2783,549
8694,106
